city_district_city,city_district_district,city_district_car_type,city_district_year,city_district_count
충남,아산시,특수,2017,5713
충남,아산시,특수,2018,6128
충남,아산시,특수,2019,6377
충남,아산시,특수,2020,7339
충남,아산시,특수,2021,9452
충남,아산시,특수,2022,11111
충남,아산시,특수,2023,12020
충남,아산시,특수,2024,13396
충남,아산시,특수,2025,7018
충남,아산시,화물,2017,285139
충남,아산시,화물,2018,293387
충남,아산시,화물,2019,301746
충남,아산시,화물,2020,304612
충남,아산시,화물,2021,309319
충남,아산시,화물,2022,318219
충남,아산시,화물,2023,330578
충남,아산시,화물,2024,338719
충남,아산시,화물,2025,169334
충남,예산군,승용,2017,334600
충남,예산군,승용,2018,346161
충남,예산군,승용,2019,356324
충남,예산군,승용,2020,364025
충남,예산군,승용,2021,370453
충남,예산군,승용,2022,380424
충남,예산군,승용,2023,406366
충남,예산군,승용,2024,418275
충남,예산군,승용,2025,215105
충남,예산군,승합,2017,23845
충남,예산군,승합,2018,23718
충남,예산군,승합,2019,23426
충남,예산군,승합,2020,23143
충남,예산군,승합,2021,22566
충남,예산군,승합,2022,22253
충남,예산군,승합,2023,22337
충남,예산군,승합,2024,21985
충남,예산군,승합,2025,10831
충남,예산군,특수,2017,2282
충남,예산군,특수,2018,2372
충남,예산군,특수,2019,2399
충남,예산군,특수,2020,2530
충남,예산군,특수,2021,2883
충남,예산군,특수,2022,3317
충남,예산군,특수,2023,3654
충남,예산군,특수,2024,3954
충남,예산군,특수,2025,2109
충남,예산군,화물,2017,138256
충남,예산군,화물,2018,141572
충남,예산군,화물,2019,143358
충남,예산군,화물,2020,143825
충남,예산군,화물,2021,143939
충남,예산군,화물,2022,146276
충남,예산군,화물,2023,148830
충남,예산군,화물,2024,149234
충남,예산군,화물,2025,74584
충남,천안시,승용,2017,1166433
충남,천안시,승용,2018,1209245
충남,천안시,승용,2019,1253398
충남,천안시,승용,2020,1298034
충남,천안시,승용,2021,1322892
충남,천안시,승용,2022,1356402
충남,천안시,승용,2023,1398264
충남,천안시,승용,2024,1445555
충남,천안시,승용,2025,732972
충남,천안시,승합,2017,65509
충남,천안시,승합,2018,64322
충남,천안시,승합,2019,61874
충남,천안시,승합,2020,60540
충남,천안시,승합,2021,59012
충남,천안시,승합,2022,56628
충남,천안시,승합,2023,55767
충남,천안시,승합,2024,54285
충남,천안시,승합,2025,26364
충남,천안시,특수,2017,5184
충남,천안시,특수,2018,5826
충남,천안시,특수,2019,6276
충남,천안시,특수,2020,6904
충남,천안시,특수,2021,7990
충남,천안시,특수,2022,9309
충남,천안시,특수,2023,10417
충남,천안시,특수,2024,11215
충남,천안시,특수,2025,5941
충남,천안시,화물,2017,238599
충남,천안시,화물,2018,245183
충남,천안시,화물,2019,248444
충남,천안시,화물,2020,248615
충남,천안시,화물,2021,251312
충남,천안시,화물,2022,260177
충남,천안시,화물,2023,268496
충남,천안시,화물,2024,271296
충남,천안시,화물,2025,135273
충남,천안시,승용,2017,1730450
충남,천안시,승용,2018,1854868
충남,천안시,승용,2019,1933628
충남,천안시,승용,2020,2019509
충남,천안시,승용,2021,2090076
충남,천안시,승용,2022,2136371
충남,천안시,승용,2023,2172625
충남,천안시,승용,2024,2199243
충남,천안시,승용,2025,1119138
충남,천안시,승합,2017,82066
충남,천안시,승합,2018,80745
충남,천안시,승합,2019,78023
충남,천안시,승합,2020,76210
충남,천안시,승합,2021,73755
충남,천안시,승합,2022,71354
충남,천안시,승합,2023,67561
충남,천안시,승합,2024,65230
충남,천안시,승합,2025,31738
충남,천안시,특수,2017,4679
충남,천안시,특수,2018,5086
충남,천안시,특수,2019,5191
충남,천안시,특수,2020,5751
충남,천안시,특수,2021,7794
충남,천안시,특수,2022,9617
충남,천안시,특수,2023,10189
충남,천안시,특수,2024,10701
충남,천안시,특수,2025,5623
충남,천안시,화물,2017,248617
충남,천안시,화물,2018,255825
충남,천안시,화물,2019,259887
충남,천안시,화물,2020,263720
충남,천안시,화물,2021,269145
충남,천안시,화물,2022,275823
충남,천안시,화물,2023,281523
충남,천안시,화물,2024,283682
충남,천안시,화물,2025,142932
충남,청양군,승용,2017,117130
충남,청양군,승용,2018,121003
충남,청양군,승용,2019,123568
충남,청양군,승용,2020,126401
충남,청양군,승용,2021,128697
충남,청양군,승용,2022,131759
충남,청양군,승용,2023,136019
충남,청양군,승용,2024,138678
충남,청양군,승용,2025,69789
충남,청양군,승합,2017,8164
충남,청양군,승합,2018,8172
충남,청양군,승합,2019,8030
충남,청양군,승합,2020,7987
충남,청양군,승합,2021,7692
충남,청양군,승합,2022,7563
충남,청양군,승합,2023,7383
충남,청양군,승합,2024,7065
충남,청양군,승합,2025,3318
충남,청양군,특수,2017,1502
충남,청양군,특수,2018,1534
충남,청양군,특수,2019,1572
충남,청양군,특수,2020,1529
충남,청양군,특수,2021,1737
충남,청양군,특수,2022,1829
충남,청양군,특수,2023,1801
충남,청양군,특수,2024,1828
충남,청양군,특수,2025,916
충남,청양군,화물,2017,75174
충남,청양군,화물,2018,77290
충남,청양군,화물,2019,78203
충남,청양군,화물,2020,78261
충남,청양군,화물,2021,77351
충남,청양군,화물,2022,77720
충남,청양군,화물,2023,78816
충남,청양군,화물,2024,79710
충남,청양군,화물,2025,39977
충남,태안군,승용,2017,250492
충남,태안군,승용,2018,260007
충남,태안군,승용,2019,267010
충남,태안군,승용,2020,274441
충남,태안군,승용,2021,280043
충남,태안군,승용,2022,286137
충남,태안군,승용,2023,292771
충남,태안군,승용,2024,298405
충남,태안군,승용,2025,150396
충남,태안군,승합,2017,16074
충남,태안군,승합,2018,15945
충남,태안군,승합,2019,15534
충남,태안군,승합,2020,15044
충남,태안군,승합,2021,14709
충남,태안군,승합,2022,14250
충남,태안군,승합,2023,13833
충남,태안군,승합,2024,13727
충남,태안군,승합,2025,6746
충남,태안군,특수,2017,1003
충남,태안군,특수,2018,1203
충남,태안군,특수,2019,1279
충남,태안군,특수,2020,1504
충남,태안군,특수,2021,1828
충남,태안군,특수,2022,2115
충남,태안군,특수,2023,2293
충남,태안군,특수,2024,2473
충남,태안군,특수,2025,1273
충남,태안군,화물,2017,117471
충남,태안군,화물,2018,120011
충남,태안군,화물,2019,121890
충남,태안군,화물,2020,123605
충남,태안군,화물,2021,124891
충남,태안군,화물,2022,128092
충남,태안군,화물,2023,132613
충남,태안군,화물,2024,134988
충남,태안군,화물,2025,67522
충남,홍성군,승용,2017,422201
충남,홍성군,승용,2018,439055
충남,홍성군,승용,2019,451109
충남,홍성군,승용,2020,463817
충남,홍성군,승용,2021,478608
충남,홍성군,승용,2022,487154
충남,홍성군,승용,2023,495902
충남,홍성군,승용,2024,518031
충남,홍성군,승용,2025,267956
충남,홍성군,승합,2017,24610
충남,홍성군,승합,2018,24289
충남,홍성군,승합,2019,23615
충남,홍성군,승합,2020,23159
충남,홍성군,승합,2021,22371
충남,홍성군,승합,2022,21582
충남,홍성군,승합,2023,20604
충남,홍성군,승합,2024,20196
충남,홍성군,승합,2025,10001
충남,홍성군,특수,2017,2790
충남,홍성군,특수,2018,3140
충남,홍성군,특수,2019,3321
충남,홍성군,특수,2020,3548
충남,홍성군,특수,2021,3681
충남,홍성군,특수,2022,3886
충남,홍성군,특수,2023,4375
충남,홍성군,특수,2024,4520
충남,홍성군,특수,2025,2341
충남,홍성군,화물,2017,149962
충남,홍성군,화물,2018,152740
충남,홍성군,화물,2019,155578
충남,홍성군,화물,2020,156034
충남,홍성군,화물,2021,154861
충남,홍성군,화물,2022,154845
충남,홍성군,화물,2023,156609
충남,홍성군,화물,2024,158107
충남,홍성군,화물,2025,79519
충북,괴산군,승용,2017,153654
충북,괴산군,승용,2018,159303
충북,괴산군,승용,2019,164792
충북,괴산군,승용,2020,169361
충북,괴산군,승용,2021,175099
충북,괴산군,승용,2022,179651
충북,괴산군,승용,2023,184510
충북,괴산군,승용,2024,187155
충북,괴산군,승용,2025,94227
충북,괴산군,승합,2017,11457
충북,괴산군,승합,2018,11141
충북,괴산군,승합,2019,10920
충북,괴산군,승합,2020,10775
충북,괴산군,승합,2021,10872
충북,괴산군,승합,2022,11048
충북,괴산군,승합,2023,10835
충북,괴산군,승합,2024,10400
충북,괴산군,승합,2025,5128
충북,괴산군,특수,2017,725
충북,괴산군,특수,2018,731
충북,괴산군,특수,2019,735
충북,괴산군,특수,2020,859
충북,괴산군,특수,2021,1061
충북,괴산군,특수,2022,1236
충북,괴산군,특수,2023,1442
충북,괴산군,특수,2024,1547
충북,괴산군,특수,2025,862
충북,괴산군,화물,2017,87414
충북,괴산군,화물,2018,89857
충북,괴산군,화물,2019,92559
충북,괴산군,화물,2020,94512
충북,괴산군,화물,2021,95930
충북,괴산군,화물,2022,97828
충북,괴산군,화물,2023,99278
충북,괴산군,화물,2024,99692
충북,괴산군,화물,2025,49860
충북,단양군,승용,2017,116642
충북,단양군,승용,2018,120659
충북,단양군,승용,2019,123718
충북,단양군,승용,2020,124742
충북,단양군,승용,2021,125823
충북,단양군,승용,2022,128046
충북,단양군,승용,2023,131875
충북,단양군,승용,2024,135621
충북,단양군,승용,2025,67866
충북,단양군,승합,2017,8568
충북,단양군,승합,2018,8488
충북,단양군,승합,2019,8244
충북,단양군,승합,2020,7846
충북,단양군,승합,2021,7429
충북,단양군,승합,2022,7328
충북,단양군,승합,2023,7390
충북,단양군,승합,2024,7166
충북,단양군,승합,2025,3482
충북,단양군,특수,2017,3198
충북,단양군,특수,2018,3209
충북,단양군,특수,2019,3060
충북,단양군,특수,2020,3119
충북,단양군,특수,2021,3279
충북,단양군,특수,2022,3432
충북,단양군,특수,2023,3677
충북,단양군,특수,2024,3835
충북,단양군,특수,2025,1910
충북,단양군,화물,2017,60791
충북,단양군,화물,2018,62330
충북,단양군,화물,2019,63559
충북,단양군,화물,2020,63625
충북,단양군,화물,2021,63273
충북,단양군,화물,2022,63527
충북,단양군,화물,2023,64335
충북,단양군,화물,2024,64659
충북,단양군,화물,2025,32207
충북,보은군,승용,2017,124898
충북,보은군,승용,2018,130055
충북,보은군,승용,2019,133226
충북,보은군,승용,2020,135698
충북,보은군,승용,2021,138902
충북,보은군,승용,2022,141466
충북,보은군,승용,2023,145616
충북,보은군,승용,2024,147399
충북,보은군,승용,2025,74975
충북,보은군,승합,2017,9697
충북,보은군,승합,2018,9704
충북,보은군,승합,2019,9614
충북,보은군,승합,2020,9587
충북,보은군,승합,2021,9454
충북,보은군,승합,2022,9457
충북,보은군,승합,2023,9426
충북,보은군,승합,2024,9067
충북,보은군,승합,2025,4369
충북,보은군,특수,2017,1463
충북,보은군,특수,2018,1540
충북,보은군,특수,2019,1489
충북,보은군,특수,2020,1561
충북,보은군,특수,2021,1639
충북,보은군,특수,2022,1785
충북,보은군,특수,2023,1853
충북,보은군,특수,2024,1796
충북,보은군,특수,2025,815
충북,보은군,화물,2017,77636
충북,보은군,화물,2018,78791
충북,보은군,화물,2019,79615
충북,보은군,화물,2020,80452
충북,보은군,화물,2021,82322
충북,보은군,화물,2022,82891
충북,보은군,화물,2023,84400
충북,보은군,화물,2024,84730
충북,보은군,화물,2025,42027
충북,영동군,승용,2017,185563
충북,영동군,승용,2018,189654
충북,영동군,승용,2019,191980
충북,영동군,승용,2020,195162
충북,영동군,승용,2021,197543
충북,영동군,승용,2022,201953
충북,영동군,승용,2023,207673
충북,영동군,승용,2024,211534
충북,영동군,승용,2025,106931
충북,영동군,승합,2017,11954
충북,영동군,승합,2018,11819
충북,영동군,승합,2019,11535
충북,영동군,승합,2020,11201
충북,영동군,승합,2021,10958
충북,영동군,승합,2022,10648
충북,영동군,승합,2023,10454
충북,영동군,승합,2024,10043
충북,영동군,승합,2025,4902
충북,영동군,특수,2017,798
충북,영동군,특수,2018,945
충북,영동군,특수,2019,1001
충북,영동군,특수,2020,1093
충북,영동군,특수,2021,1188
충북,영동군,특수,2022,1294
충북,영동군,특수,2023,1522
충북,영동군,특수,2024,1716
충북,영동군,특수,2025,859
충북,영동군,화물,2017,94739
충북,영동군,화물,2018,96287
충북,영동군,화물,2019,97265
충북,영동군,화물,2020,97661
충북,영동군,화물,2021,97653
충북,영동군,화물,2022,99287
충북,영동군,화물,2023,101864
충북,영동군,화물,2024,102046
충북,영동군,화물,2025,51053
충북,옥천군,승용,2017,204816
충북,옥천군,승용,2018,212508
충북,옥천군,승용,2019,217197
충북,옥천군,승용,2020,222371
충북,옥천군,승용,2021,231016
충북,옥천군,승용,2022,236572
충북,옥천군,승용,2023,240903
충북,옥천군,승용,2024,243890
충북,옥천군,승용,2025,123862
충북,옥천군,승합,2017,12891
충북,옥천군,승합,2018,12812
충북,옥천군,승합,2019,12728
충북,옥천군,승합,2020,12575
충북,옥천군,승합,2021,12456
충북,옥천군,승합,2022,12122
충북,옥천군,승합,2023,11886
충북,옥천군,승합,2024,11435
충북,옥천군,승합,2025,5597
충북,옥천군,특수,2017,1312
충북,옥천군,특수,2018,1497
충북,옥천군,특수,2019,1496
충북,옥천군,특수,2020,1512
충북,옥천군,특수,2021,1755
충북,옥천군,특수,2022,1909
충북,옥천군,특수,2023,2306
충북,옥천군,특수,2024,3133
충북,옥천군,특수,2025,1586
충북,옥천군,화물,2017,91509
충북,옥천군,화물,2018,93928
충북,옥천군,화물,2019,95784
충북,옥천군,화물,2020,97112
충북,옥천군,화물,2021,98931
충북,옥천군,화물,2022,101266
충북,옥천군,화물,2023,104830
충북,옥천군,화물,2024,105952
충북,옥천군,화물,2025,52949
충북,음성군,승용,2017,474435
충북,음성군,승용,2018,488153
